animal,avg_ibi,avg_spikes_burst,bf,bfr,group,max_spikes_burst,max_sync_bf_dist,max_sync_coef,mean_sync_bf_dist,mean_sync_coef,p_bursting_spikes,p_bursting_time,sfr,sync_n
D4,,3.0,19030.0,0.00781249988358468,ENT,3.0,9498.0,0.015074718449947727,3033.5,0.009544905369286141,10.0,0.2553598917222039,0.2343749965075404,4
D4,,,17151.0,0.0,ENT,,16984.0,0.0422022495317899,7509.5,0.019263484050564363,0.0,0.0,0.3515624947613106,6
D4,5.379289908842607,3.3043478260869565,22631.0,0.17968749732244763,ENT,4.0,16984.0,0.0422022495317899,7509.5,0.019263484050564363,3.3202271734381825,0.17174388957405257,17.882812233525332,6
D4,22.986260843276977,3.6666666666666665,19030.0,0.046874999301508076,ENT,6.0,9498.0,0.015074718449947727,3033.5,0.009544905369286141,4.166666666666666,0.20979214147043018,4.124999938532711,4
D4,25.44954401254654,3.0,20396.0,0.0390624994179234,ENT,3.0,16984.0,0.0422022495317899,7509.5,0.019263484050564363,3.7406483790523692,0.17068795605468817,3.132812453317457,6
D4,9.77932983636856,3.3076923076923075,22631.0,0.10156249848660084,ENT,5.0,9498.0,0.015074718449947727,3033.5,0.009544905369286141,3.201787043931496,0.1829117509288825,10.492187343654225,4
D4,12.445046663284302,3.125,21860.0,0.06249999906867744,ENT,4.0,16984.0,0.0422022495317899,7509.5,0.019263484050564363,2.847380410022779,0.09756795916605057,6.859374897787349,6
D4,4.708831648031871,3.24,16567.0,0.195312497089617,ENT,5.0,9498.0,0.015074718449947727,3033.5,0.009544905369286141,4.767510300176574,0.24633593490219213,13.273437302210372,4
D4,14.409796476364136,3.2857142857142856,20396.0,0.05468749918509276,ENT,5.0,16984.0,0.0422022495317899,7509.5,0.019263484050564363,1.6874541452677916,0.10444801145124419,10.648437341325918,6
D4,24.54564905166626,3.0,16567.0,0.01562499976716936,ENT,3.0,9498.0,0.015074718449947727,3033.5,0.009544905369286141,25.0,1.2641919588418014,0.1874999972060323,4
D4,,,16567.0,0.0,ENT,,16984.0,0.0422022495317899,7509.5,0.019263484050564363,0.0,0.0,0.1562499976716936,6
D4,,3.0,16567.0,0.00781249988358468,ENT,3.0,9498.0,0.015074718449947727,3033.5,0.009544905369286141,17.647058823529413,0.6461759932909014,0.13281249802093956,4
D4,,3.0,17756.0,0.00781249988358468,ENT,3.0,16984.0,0.0422022495317899,7509.5,0.019263484050564363,7.894736842105263,0.2617280891280161,0.2968749955762178,6
D4,,,16567.0,0.0,ENT,,9498.0,0.015074718449947727,3033.5,0.009544905369286141,0.0,0.0,0.03124999953433872,4
D4,,,16567.0,0.0,ENT,,16984.0,0.0422022495317899,7509.5,0.019263484050564363,0.0,0.0,0.046874999301508076,6
D4,28.23491621017456,3.25,16567.0,0.03124999953433872,ENT,4.0,9498.0,0.015074718449947727,3033.5,0.009544905369286141,5.3061224489795915,0.3373118067188292,1.9140624714782466,4
D4,45.57971513271332,3.3333333333333335,16567.0,0.023437499650754038,ENT,4.0,16984.0,0.0422022495317899,7509.5,0.019263484050564363,3.0395136778115504,0.1645121698899244,2.5703124616993596,6
D4,17.010589933395387,3.1666666666666665,20396.0,0.046874999301508076,ENT,4.0,9498.0,0.015074718449947727,3033.5,0.009544905369286141,4.0,0.18867179470253298,3.710937444702723,4
D4,13.064355850219727,3.0,19030.0,0.01562499976716936,ENT,3.0,16984.0,0.0422022495317899,7509.5,0.019263484050564363,3.870967741935484,0.12742392528915517,1.2109374819556253,6
D4,11.300971686840057,3.3333333333333335,20396.0,0.07031249895226212,ENT,6.0,9498.0,0.015074718449947727,3033.5,0.009544905369286141,2.5728987993138936,0.1454399876976015,9.109374864259737,4
D4,9.129418873786927,3.090909090909091,21860.0,0.08593749871943147,ENT,4.0,16984.0,0.0422022495317899,7509.5,0.019263484050564363,3.0168589174800355,0.1517439238467228,8.804687368799934,6
D4,25.969428837299347,3.0,17151.0,0.0390624994179234,ENT,3.0,16984.0,0.0422022495317899,7509.5,0.019263484050564363,3.0425963488843815,0.11360011825561347,3.8515624426072472,6
D4,9.245464033550686,3.1,21860.0,0.0781249988358468,ENT,4.0,9498.0,0.015074718449947727,3033.5,0.009544905369286141,4.71841704718417,0.19942409993076177,5.1328124235151344,4
D4,,3.0,20396.0,0.00781249988358468,ENT,3.0,16984.0,0.0422022495317899,7509.5,0.019263484050564363,1.7045454545454544,0.07411204168033539,1.3749999795109036,6
D4,56.03639376163483,3.3333333333333335,17151.0,0.023437499650754038,ENT,4.0,9498.0,0.015074718449947727,3033.5,0.009544905369286141,7.751937984496124,0.3568319550628669,1.0078124849824237,4
D4,,3.0,17151.0,0.00781249988358468,ENT,3.0,16984.0,0.0422022495317899,7509.5,0.019263484050564363,3.0,0.1448640578260413,0.781249988358468,6
D4,,,16567.0,0.0,ENT,,9498.0,0.015074718449947727,3033.5,0.009544905369286141,0.0,0.0,0.00781249988358468,4
D4,,,16567.0,0.0,ENT,,16984.0,0.0422022495317899,7509.5,0.019263484050564363,0.0,0.0,0.0,6
D5,,,12560.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.03906250014551915,0
D5,,,14937.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.16406250061118044,0
D5,11.5133798122406,3.111111111111111,16009.0,0.07031250026193447,ENT,4.0,,0.0,,0.0,4.3478260869565215,0.21081585515594428,5.031250018742867,0
D5,,3.0,13937.0,0.00781250002910383,ENT,3.0,,0.0,,0.0,11.11111111111111,0.6916480164663792,0.21093750078580342,0
D5,,,12560.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.09375000034924597,0
D5,13.927388872419085,3.25,13003.0,0.06250000023283064,ENT,4.0,,0.0,,0.0,4.081632653061225,0.21760016760826173,4.97656251853914,0
D5,,,14937.0,0.0,ENT,,1934.0,0.009396796370864659,1467.0,0.008618046881759031,0.0,0.0,0.07031250026193447,2
D5,8.241877572877067,3.3333333333333335,13937.0,0.11718750043655746,ENT,4.0,,0.0,,0.0,5.924170616113744,0.28742440151953846,6.593750024563633,0
D5,,,15464.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.2812500010477379,0
D5,,,12560.0,0.0,ENT,,1934.0,0.009396796370864659,1467.0,0.008618046881759031,0.0,0.0,0.35156250130967237,2
D5,,3.0,16009.0,0.00781250002910383,ENT,3.0,,0.0,,0.0,2.3622047244094486,0.14281608217513592,0.9921875036961865,0
D5,7.953839429219564,3.25,5660.0,0.1250000004656613,ENT,5.0,1934.0,0.009396796370864659,1467.0,0.008618046881759031,4.136833731105807,0.19987206980538394,9.820312536583515,2
D5,,,16009.0,0.0,ENT,,1934.0,0.009396796370864659,1467.0,0.008618046881759031,0.0,0.0,0.4921875018335413,2
D5,,,1055.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1968.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,5566.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,5566.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,8437.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,6176.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,10387.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,12788.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,10387.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,10387.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,3.0,6853.0,0.00781250002910383,ENT,3.0,,0.0,,0.0,15.789473684210526,0.9328959544483422,0.14843750055297278,0
D5,25.65465074777603,3.0,6853.0,0.03906250014551915,ENT,3.0,,0.0,,0.0,12.82051282051282,0.5296317880214445,0.9140625034051482,0
D5,,,1968.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,1599.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1055.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,1055.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,857.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,951.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,2688.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1055.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,6176.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,6853.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
D5,,,9361.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,9361.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,10387.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,11525.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,6853.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,6176.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,6176.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,5016.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1055.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1055.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,9854.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0781250002910383,0
D5,,,15464.0,0.0,ENT,,2377.0,0.018606594318619392,1452.0,0.014503401941279706,0.0,0.0,0.03906250014551915,2
D5,,,10202.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0781250002910383,0
D5,,,11320.0,0.0,ENT,,2377.0,0.018606594318619392,1452.0,0.014503401941279706,0.0,0.0,0.03125000011641532,2
D5,,,9854.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,10202.0,0.0,ENT,,2377.0,0.018606594318619392,1452.0,0.014503401941279706,0.0,0.0,0.0,2
D5,6.293790698051453,3.0588235294117645,10562.0,0.13281250049476512,ENT,4.0,,0.0,,0.0,4.942965779467681,0.20390432403946043,8.21875003061723,0
D5,6.025813140367207,3.1,9854.0,0.1562500005820766,ENT,4.0,2377.0,0.018606594318619392,1452.0,0.014503401941279706,4.2995839112343965,0.221472048094392,11.265625041967724,2
D5,6.090950943174816,3.0,9518.0,0.17187500064028427,ENT,3.0,,0.0,,0.0,3.7225042301184432,0.18515214392972046,13.851562551601091,0
D5,17.2663836819785,3.125,9854.0,0.06250000023283064,ENT,4.0,2377.0,0.018606594318619392,1452.0,0.014503401941279706,4.385964912280701,0.21299216975641314,4.453125016589183,2
D5,,,9518.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,9518.0,0.0,ENT,,2377.0,0.018606594318619392,1452.0,0.014503401941279706,0.0,0.0,0.0,2
D5,,,10202.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,11320.0,0.0,ENT,,2377.0,0.018606594318619392,1452.0,0.014503401941279706,0.0,0.0,0.02343750008731149,2
D5,,,9854.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.02343750008731149,0
D5,,,14428.0,0.0,ENT,,2377.0,0.018606594318619392,1452.0,0.014503401941279706,0.0,0.0,0.03125000011641532,2
D5,,3.0,13937.0,0.00781250002910383,ENT,3.0,,0.0,,0.0,20.0,0.8616000445991756,0.11718750043655746,0
D5,,,12132.0,0.0,ENT,,2377.0,0.018606594318619392,1452.0,0.014503401941279706,0.0,0.0,0.08593750032014214,2
D5,,,10202.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13937.0,0.0,ENT,,2377.0,0.018606594318619392,1452.0,0.014503401941279706,0.0,0.0,0.00781250002910383,2
D5,,,10562.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.08593750032014214,0
D5,,,10562.0,0.0,ENT,,2377.0,0.018606594318619392,1452.0,0.014503401941279706,0.0,0.0,0.1015625003783498,2
D5,20.314210224151612,3.1666666666666665,9854.0,0.04687500017462298,ENT,4.0,,0.0,,0.0,6.188925081433225,0.2999681990592487,2.398437508934876,0
D5,,4.0,10202.0,0.00781250002910383,ENT,4.0,2377.0,0.018606594318619392,1452.0,0.014503401941279706,9.090909090909092,0.2526720995182995,0.34375000128056854,2
D5,14.568079352378845,3.6666666666666665,10562.0,0.02343750008731149,ENT,5.0,,0.0,,0.0,2.111324376199616,0.108672120081902,4.070312515163096,0
D5,24.649768888950348,3.6,10562.0,0.03906250014551915,ENT,5.0,2377.0,0.018606594318619392,1452.0,0.014503401941279706,5.438066465256798,0.38892794545340514,2.585937509633368,2
D5,39.332249561945595,3.5,9854.0,0.03125000011641532,ENT,4.0,,0.0,,0.0,15.053763440860216,0.5749119467098711,0.7265625027066562,0
D5,,,9194.0,0.0,ENT,,2377.0,0.018606594318619392,1452.0,0.014503401941279706,0.0,0.0,0.1015625003783498,2
D5,,,11320.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.1015625003783498,0
D5,,,9854.0,0.0,ENT,,2377.0,0.018606594318619392,1452.0,0.014503401941279706,0.0,0.0,0.08593750032014214,2
D5,,,10202.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,15464.0,0.0,ENT,,2377.0,0.018606594318619392,1452.0,0.014503401941279706,0.0,0.0,0.00781250002910383,2
D5,,,1055.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1055.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1774.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1774.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,5566.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.5000000018626451,0
D5,45.761576652526855,4.0,4521.0,0.01562500005820766,ENT,5.0,,0.0,,0.0,5.194805194805195,0.5318081026219134,1.20312500448199,0
D5,14.28144121170044,3.888888888888889,5566.0,0.07031250026193447,ENT,6.0,,0.0,,0.0,7.954545454545454,0.5866242594518671,3.4375000128056854,0
D5,44.12286961078644,3.0,6176.0,0.02343750008731149,ENT,3.0,,0.0,,0.0,5.590062111801243,0.306495839009046,1.2578125046857167,0
D5,17.961820077896117,3.0,5566.0,0.04687500017462298,ENT,3.0,,0.0,,0.0,6.569343065693431,0.2411521980209358,2.1406250079744495,0
D5,16.264164606730144,3.5,5016.0,0.03125000011641532,ENT,5.0,,0.0,,0.0,10.852713178294573,0.5066558737555737,1.0078125037543941,0
D5,6.954516410827637,3.5,2423.0,0.01562500005820766,ENT,4.0,,0.0,,0.0,21.875,1.2478720443243982,0.2500000009313226,0
D5,,,2423.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.08593750032014214,0
D5,,,1968.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
D5,,,1774.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,1055.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.05468750020372681,0
D5,,,951.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.02343750008731149,0
D5,,,509.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1055.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1774.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1774.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1774.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
D5,,,2184.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
D5,10.259469588597616,3.0,5566.0,0.03125000011641532,ENT,3.0,,0.0,,0.0,2.690582959641256,0.10048002042055137,3.4843750129803084,0
D5,28.895013411839802,3.25,5016.0,0.03125000011641532,ENT,4.0,,0.0,,0.0,4.744525547445255,0.26912000130534175,2.1406250079744495,0
D5,8.344870885213217,3.625,5566.0,0.1250000004656613,ENT,6.0,,0.0,,0.0,4.886267902274642,0.29446315130018874,9.273437534546247,0
D5,10.701492190361023,3.090909090909091,6853.0,0.08593750032014214,ENT,4.0,,0.0,,0.0,5.337519623233909,0.24147201419425016,4.97656251853914,0
D5,,3.0,2688.0,0.00781250002910383,ENT,3.0,,0.0,,0.0,4.166666666666666,0.03443192703437778,0.5625000020954758,0
D5,,3.0,2423.0,0.00781250002910383,ENT,3.0,,0.0,,0.0,15.0,0.8874878320376867,0.1562500005820766,0
D5,,,1968.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
D5,,,1774.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1055.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,1171.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,10198.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13931.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,15458.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,15458.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,15458.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,14931.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.02343750008731149,0
D5,18.095677375793457,3.0,14931.0,0.03906250014551915,ENT,3.0,,0.0,,0.0,1.963350785340314,0.08764807167518165,5.9687500222353265,0
D5,14.854847113291422,3.7142857142857144,12998.0,0.05468750020372681,ENT,5.0,,0.0,,0.0,7.046070460704606,0.4322882757793675,2.8828125107393134,0
D5,,,14931.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.03906250014551915,0
D5,,,15458.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,14422.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.16406250061118044,0
D5,,,15458.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.07031250026193447,0
D5,,,16003.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,16567.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13931.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
D5,,,16003.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13931.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,14931.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,14931.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,16003.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,3.0,13931.0,0.00781250002910383,ENT,3.0,,0.0,,0.0,30.0,0.6429441297163968,0.0781250002910383,0
D5,,,13931.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.08593750032014214,0
D5,,,14422.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,15458.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,13.885132759809494,3.2222222222222223,16567.0,0.07031250026193447,ENT,4.0,,0.0,,0.0,5.301645338208409,0.23100785997140355,4.273437515919795,0
D5,18.955222964286804,3.2,15458.0,0.03906250014551915,ENT,4.0,,0.0,,0.0,5.405405405405405,0.2481279903953075,2.312500008614734,0
D5,,,14931.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13931.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,15458.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,15458.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,15458.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,17151.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,12.59450364112854,4.5,14422.0,0.01562500005820766,ENT,5.0,2377.0,0.008527540213552344,1724.5,0.0073384661684769694,7.627118644067797,0.32979194197726225,0.921875003434252,2
D5,12.410173416137695,3.4,15458.0,0.03906250014551915,ENT,5.0,2377.0,0.0061493921234015946,2377.0,0.0061493921234015946,8.5,0.5458880236219168,1.562500005820766,1
D5,20.4317626953125,3.5,22631.0,0.03125000011641532,ENT,4.0,2377.0,0.008527540213552344,1724.5,0.0073384661684769694,4.105571847507331,0.14598425532126522,2.664062509924406,2
D5,6.248775664497824,3.0,22631.0,0.14062500052386895,ENT,3.0,2377.0,0.0061493921234015946,2377.0,0.0061493921234015946,4.724409448818897,0.19756835027623307,8.929687533265678,1
D5,31.514787673950195,3.0,17151.0,0.03125000011641532,ENT,3.0,2377.0,0.008527540213552344,1724.5,0.0073384661684769694,1.1374407582938388,0.0438719989503622,8.242187530704541,2
D5,,,15458.0,0.0,ENT,,2377.0,0.0061493921234015946,2377.0,0.0061493921234015946,0.0,0.0,0.24218750090221874,1
D5,,,15458.0,0.0,ENT,,2377.0,0.008527540213552344,1724.5,0.0073384661684769694,0.0,0.0,0.47656250177533366,2
D5,,3.0,15458.0,0.00781250002910383,ENT,3.0,2377.0,0.008527540213552344,1724.5,0.0073384661684769694,2.0689655172413794,0.10678414295160824,1.1328125042200554,2
D5,,,15458.0,0.0,ENT,,2377.0,0.0061493921234015946,2377.0,0.0061493921234015946,0.0,0.0,0.8515625031723175,1
D5,,,15458.0,0.0,ENT,,2377.0,0.008527540213552344,1724.5,0.0073384661684769694,0.0,0.0,0.42187500157160684,2
D5,11.479456988247959,3.5,16567.0,0.09375000034924597,ENT,7.0,2377.0,0.008527540213552344,1724.5,0.0073384661684769694,4.751131221719457,0.24131219923985078,6.906250025727786,2
D5,54.32631266117096,3.0,16003.0,0.02343750008731149,ENT,3.0,2377.0,0.0061493921234015946,2377.0,0.0061493921234015946,7.563025210084033,0.35078395288729647,0.9296875034633558,1
D5,15.55839376449585,3.1666666666666665,14422.0,0.04687500017462298,ENT,4.0,2377.0,0.008527540213552344,1724.5,0.0073384661684769694,5.523255813953488,0.26022419430399013,2.6875000100117177,2
D5,,,14428.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,15464.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
D5,,,14428.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
D5,,,13003.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13003.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13937.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,14428.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,14937.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,15464.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13937.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,12560.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,15464.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,16574.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,14428.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,14428.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,12560.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13937.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13937.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13462.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13937.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.07031250026193447,0
D5,,,14428.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
D5,,,12560.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.27343750101863407,0
D5,,,14937.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.03906250014551915,0
D5,,,14937.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,13937.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D5,,,15464.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.1015625003783498,0
D5,,,15464.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0781250002910383,0
D5,,,14428.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
D8,,,10202.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
D8,,,12560.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
D8,,,11320.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
D8,21.478973507881165,3.0,12560.0,0.02343750008731149,ET,3.0,,0.0,,0.0,4.6875,0.20079985335767214,1.5000000055879354,0
D8,3.9170867204666138,3.0,12132.0,0.02343750008731149,ET,3.0,,0.0,,0.0,6.569343065693431,0.28480012075901073,1.0703125039872248,0
D8,6.170018366404942,3.2,13937.0,0.11718750043655746,ET,4.0,,0.0,,0.0,3.614457831325301,0.17980802871215354,10.375000038649887,0
D8,7.572174614126032,3.1666666666666665,13937.0,0.09375000034924597,ET,4.0,,0.0,,0.0,5.359661495063469,0.24204794407653787,5.539062520634616,0
D8,5.630303859710693,3.1739130434782608,13003.0,0.1796875006693881,ET,4.0,,0.0,,0.0,2.018247166159801,0.11807996823668468,28.257812605268555,0
D8,7.706449881196022,3.1176470588235294,10202.0,0.13281250049476512,ET,4.0,,0.0,,0.0,5.711206896551724,0.2512635672512038,7.250000027008355,0
